display_name;category;sector;barcodes;aliases;country_codes;image_url;unit;tags;supplier_suggestions;marketplace_matches;publication_status;notes;reference_price;sale_price;supplier_hint;verified;added_by_count
Éponge Marque locale Vaisselle pack 6;Bazar;epicerie;;Éponge Marque locale Vaisselle pack 6|Éponge|Éponge pack 6|Éponge Marque locale;SN;;pièce/pack;épicerie|sénégal|bazar & accessoires|bazar|éponge|marque locale|vaisselle|pack 6|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 2 | Expiration à suivre : Non | Sensible : Non | Produit physique conditionné. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Tampon métallique Marque locale Vaisselle pack 3;Bazar;epicerie;;Tampon métallique Marque locale Vaisselle pack 3|Tampon métallique|Tampon métallique pack 3|Tampon métallique Marque locale;SN;;pièce/pack;épicerie|sénégal|bazar & accessoires|bazar|tampon métallique|marque locale|vaisselle|pack 3|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 2 | Expiration à suivre : Non | Sensible : Non | Produit physique conditionné. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Tampon métallique Marque locale Vaisselle pack 6;Bazar;epicerie;;Tampon métallique Marque locale Vaisselle pack 6|Tampon métallique|Tampon métallique pack 6|Tampon métallique Marque locale;SN;;pièce/pack;épicerie|sénégal|bazar & accessoires|bazar|tampon métallique|marque locale|vaisselle|pack 6|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 2 | Expiration à suivre : Non | Sensible : Non | Produit physique conditionné. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Bassine Marque locale Plastique petite;Bazar;epicerie;;Bassine Marque locale Plastique petite|Bassine|Bassine petite|Bassine Marque locale;SN;;pièce/pack;épicerie|sénégal|bazar & accessoires|bazar|bassine|marque locale|plastique|petite|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 2 | Expiration à suivre : Non | Sensible : Non | Produit physique conditionné. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Bassine Marque locale Plastique moyenne;Bazar;epicerie;;Bassine Marque locale Plastique moyenne|Bassine|Bassine moyenne|Bassine Marque locale;SN;;pièce/pack;épicerie|sénégal|bazar & accessoires|bazar|bassine|marque locale|plastique|moyenne|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 2 | Expiration à suivre : Non | Sensible : Non | Produit physique conditionné. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Bassine Marque locale Plastique grande;Bazar;epicerie;;Bassine Marque locale Plastique grande|Bassine|Bassine grande|Bassine Marque locale;SN;;pièce/pack;épicerie|sénégal|bazar & accessoires|bazar|bassine|marque locale|plastique|grande|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 2 | Expiration à suivre : Non | Sensible : Non | Produit physique conditionné. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Seau Marque locale Plastique 10 L;Bazar;epicerie;;Seau Marque locale Plastique 10 L|Seau|Seau 10 L|Seau Marque locale;SN;;pièce/pack;épicerie|sénégal|bazar & accessoires|bazar|seau|marque locale|plastique|10 l|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 2 | Expiration à suivre : Non | Sensible : Non | Produit physique conditionné. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Seau Marque locale Plastique 15 L;Bazar;epicerie;;Seau Marque locale Plastique 15 L|Seau|Seau 15 L|Seau Marque locale;SN;;pièce/pack;épicerie|sénégal|bazar & accessoires|bazar|seau|marque locale|plastique|15 l|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 2 | Expiration à suivre : Non | Sensible : Non | Produit physique conditionné. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Seau Marque locale Plastique 20 L;Bazar;epicerie;;Seau Marque locale Plastique 20 L|Seau|Seau 20 L|Seau Marque locale;SN;;pièce/pack;épicerie|sénégal|bazar & accessoires|bazar|seau|marque locale|plastique|20 l|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 2 | Expiration à suivre : Non | Sensible : Non | Produit physique conditionné. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Balai Marque locale Maison pièce;Bazar;epicerie;;Balai Marque locale Maison pièce|Balai|Balai pièce|Balai Marque locale;SN;;pièce/pack;épicerie|sénégal|bazar & accessoires|bazar|balai|marque locale|maison|pièce|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 2 | Expiration à suivre : Non | Sensible : Non | Produit physique conditionné. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Serpillière Marque locale Maison pièce;Bazar;epicerie;;Serpillière Marque locale Maison pièce|Serpillière|Serpillière pièce|Serpillière Marque locale;SN;;pièce/pack;épicerie|sénégal|bazar & accessoires|bazar|serpillière|marque locale|maison|pièce|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 2 | Expiration à suivre : Non | Sensible : Non | Produit physique conditionné. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Corde à linge Marque locale Maison 10 m;Bazar;epicerie;;Corde à linge Marque locale Maison 10 m|Corde à linge|Corde à linge 10 m|Corde à linge Marque locale;SN;;pièce/pack;épicerie|sénégal|bazar & accessoires|bazar|corde à linge|marque locale|maison|10 m|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 2 | Expiration à suivre : Non | Sensible : Non | Produit physique conditionné. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Corde à linge Marque locale Maison 20 m;Bazar;epicerie;;Corde à linge Marque locale Maison 20 m|Corde à linge|Corde à linge 20 m|Corde à linge Marque locale;SN;;pièce/pack;épicerie|sénégal|bazar & accessoires|bazar|corde à linge|marque locale|maison|20 m|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 2 | Expiration à suivre : Non | Sensible : Non | Produit physique conditionné. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Pinces à linge Marque locale Maison pack 12;Bazar;epicerie;;Pinces à linge Marque locale Maison pack 12|Pinces à linge|Pinces à linge pack 12|Pinces à linge Marque locale;SN;;pièce/pack;épicerie|sénégal|bazar & accessoires|bazar|pinces à linge|marque locale|maison|pack 12|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 2 | Expiration à suivre : Non | Sensible : Non | Produit physique conditionné. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Pinces à linge Marque locale Maison pack 24;Bazar;epicerie;;Pinces à linge Marque locale Maison pack 24|Pinces à linge|Pinces à linge pack 24|Pinces à linge Marque locale;SN;;pièce/pack;épicerie|sénégal|bazar & accessoires|bazar|pinces à linge|marque locale|maison|pack 24|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 2 | Expiration à suivre : Non | Sensible : Non | Produit physique conditionné. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Cadenas Marque importée Métal 30 mm;Bazar;epicerie;;Cadenas Marque importée Métal 30 mm|Cadenas|Cadenas 30 mm|Cadenas Marque importée;SN;;pièce/pack;épicerie|sénégal|bazar & accessoires|bazar|cadenas|marque importée|métal|30 mm|b|produit sensible;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 2 | Expiration à suivre : Non | Sensible : Oui | Produit physique conditionné. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Cadenas Marque importée Métal 40 mm;Bazar;epicerie;;Cadenas Marque importée Métal 40 mm|Cadenas|Cadenas 40 mm|Cadenas Marque importée;SN;;pièce/pack;épicerie|sénégal|bazar & accessoires|bazar|cadenas|marque importée|métal|40 mm|b|produit sensible;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 2 | Expiration à suivre : Non | Sensible : Oui | Produit physique conditionné. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Cadenas Marque importée Métal 50 mm;Bazar;epicerie;;Cadenas Marque importée Métal 50 mm|Cadenas|Cadenas 50 mm|Cadenas Marque importée;SN;;pièce/pack;épicerie|sénégal|bazar & accessoires|bazar|cadenas|marque importée|métal|50 mm|b|produit sensible;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 2 | Expiration à suivre : Non | Sensible : Oui | Produit physique conditionné. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Colle forte Super Glue Tube 3 g;Bazar;epicerie;;Colle forte Super Glue Tube 3 g|Colle forte|Colle forte 3 g|Colle forte Super Glue;SN;;pièce/pack;épicerie|sénégal|bazar & accessoires|bazar|colle forte|super glue|tube|3 g|b|produit sensible;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 2 | Expiration à suivre : Non | Sensible : Oui | Produit physique conditionné. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Colle forte Super Glue Tube 5 g;Bazar;epicerie;;Colle forte Super Glue Tube 5 g|Colle forte|Colle forte 5 g|Colle forte Super Glue;SN;;pièce/pack;épicerie|sénégal|bazar & accessoires|bazar|colle forte|super glue|tube|5 g|b|produit sensible;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 2 | Expiration à suivre : Non | Sensible : Oui | Produit physique conditionné. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Colle forte Marque importée Tube 3 g;Bazar;epicerie;;Colle forte Marque importée Tube 3 g|Colle forte|Colle forte 3 g|Colle forte Marque importée;SN;;pièce/pack;épicerie|sénégal|bazar & accessoires|bazar|colle forte|marque importée|tube|3 g|b|produit sensible;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 2 | Expiration à suivre : Non | Sensible : Oui | Produit physique conditionné. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Colle forte Marque importée Tube 5 g;Bazar;epicerie;;Colle forte Marque importée Tube 5 g|Colle forte|Colle forte 5 g|Colle forte Marque importée;SN;;pièce/pack;épicerie|sénégal|bazar & accessoires|bazar|colle forte|marque importée|tube|5 g|b|produit sensible;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 2 | Expiration à suivre : Non | Sensible : Oui | Produit physique conditionné. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Scotch Marque importée Adhésif petit rouleau;Bazar;epicerie;;Scotch Marque importée Adhésif petit rouleau|Scotch|Scotch petit rouleau|Scotch Marque importée;SN;;pièce/pack;épicerie|sénégal|bazar & accessoires|bazar|scotch|marque importée|adhésif|petit rouleau|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 2 | Expiration à suivre : Non | Sensible : Non | Produit physique conditionné. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Scotch Marque importée Adhésif grand rouleau;Bazar;epicerie;;Scotch Marque importée Adhésif grand rouleau|Scotch|Scotch grand rouleau|Scotch Marque importée;SN;;pièce/pack;épicerie|sénégal|bazar & accessoires|bazar|scotch|marque importée|adhésif|grand rouleau|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 2 | Expiration à suivre : Non | Sensible : Non | Produit physique conditionné. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Aiguille Marque importée Couture pack;Bazar;epicerie;;Aiguille Marque importée Couture pack|Aiguille|Aiguille pack|Aiguille Marque importée;SN;;pièce/pack;épicerie|sénégal|bazar & accessoires|bazar|aiguille|marque importée|couture|pack|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 2 | Expiration à suivre : Non | Sensible : Non | Produit physique conditionné. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Fil à coudre Marque importée Couture bobine;Bazar;epicerie;;Fil à coudre Marque importée Couture bobine|Fil à coudre|Fil à coudre bobine|Fil à coudre Marque importée;SN;;pièce/pack;épicerie|sénégal|bazar & accessoires|bazar|fil à coudre|marque importée|couture|bobine|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 2 | Expiration à suivre : Non | Sensible : Non | Produit physique conditionné. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Fil à coudre Marque importée Couture pack;Bazar;epicerie;;Fil à coudre Marque importée Couture pack|Fil à coudre|Fil à coudre pack|Fil à coudre Marque importée;SN;;pièce/pack;épicerie|sénégal|bazar & accessoires|bazar|fil à coudre|marque importée|couture|pack|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 2 | Expiration à suivre : Non | Sensible : Non | Produit physique conditionné. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Ciseaux Marque importée Couture/maison petit;Bazar;epicerie;;Ciseaux Marque importée Couture/maison petit|Ciseaux|Ciseaux petit|Ciseaux Marque importée;SN;;pièce/pack;épicerie|sénégal|bazar & accessoires|bazar|ciseaux|marque importée|couture/maison|petit|b|produit sensible;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 2 | Expiration à suivre : Non | Sensible : Oui | Produit physique conditionné. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Ciseaux Marque importée Couture/maison moyen;Bazar;epicerie;;Ciseaux Marque importée Couture/maison moyen|Ciseaux|Ciseaux moyen|Ciseaux Marque importée;SN;;pièce/pack;épicerie|sénégal|bazar & accessoires|bazar|ciseaux|marque importée|couture/maison|moyen|b|produit sensible;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 2 | Expiration à suivre : Non | Sensible : Oui | Produit physique conditionné. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Cahier Sipa Petit/grand format 50 pages;Scolaire;epicerie;;Cahier Sipa Petit/grand format 50 pages|Cahier|Cahier 50 pages|Cahier Sipa;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|cahier|sipa|petit/grand format|50 pages|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Cahier Sipa Petit/grand format 100 pages;Scolaire;epicerie;;Cahier Sipa Petit/grand format 100 pages|Cahier|Cahier 100 pages|Cahier Sipa;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|cahier|sipa|petit/grand format|100 pages|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Cahier Sipa Petit/grand format 200 pages;Scolaire;epicerie;;Cahier Sipa Petit/grand format 200 pages|Cahier|Cahier 200 pages|Cahier Sipa;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|cahier|sipa|petit/grand format|200 pages|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Cahier Marque locale Petit/grand format 50 pages;Scolaire;epicerie;;Cahier Marque locale Petit/grand format 50 pages|Cahier|Cahier 50 pages|Cahier Marque locale;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|cahier|marque locale|petit/grand format|50 pages|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Cahier Marque locale Petit/grand format 100 pages;Scolaire;epicerie;;Cahier Marque locale Petit/grand format 100 pages|Cahier|Cahier 100 pages|Cahier Marque locale;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|cahier|marque locale|petit/grand format|100 pages|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Cahier Marque locale Petit/grand format 200 pages;Scolaire;epicerie;;Cahier Marque locale Petit/grand format 200 pages|Cahier|Cahier 200 pages|Cahier Marque locale;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|cahier|marque locale|petit/grand format|200 pages|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Stylo bille Bic Couleur bleu;Scolaire;epicerie;;Stylo bille Bic Couleur bleu|Stylo bille|Stylo bille bleu|Stylo bille Bic;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|stylo bille|bic|couleur|bleu|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Stylo bille Bic Couleur noir;Scolaire;epicerie;;Stylo bille Bic Couleur noir|Stylo bille|Stylo bille noir|Stylo bille Bic;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|stylo bille|bic|couleur|noir|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Stylo bille Bic Couleur rouge;Scolaire;epicerie;;Stylo bille Bic Couleur rouge|Stylo bille|Stylo bille rouge|Stylo bille Bic;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|stylo bille|bic|couleur|rouge|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Stylo bille Bic Couleur pack 10;Scolaire;epicerie;;Stylo bille Bic Couleur pack 10|Stylo bille|Stylo bille pack 10|Stylo bille Bic;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|stylo bille|bic|couleur|pack 10|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Stylo bille Maped Couleur bleu;Scolaire;epicerie;;Stylo bille Maped Couleur bleu|Stylo bille|Stylo bille bleu|Stylo bille Maped;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|stylo bille|maped|couleur|bleu|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Stylo bille Maped Couleur noir;Scolaire;epicerie;;Stylo bille Maped Couleur noir|Stylo bille|Stylo bille noir|Stylo bille Maped;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|stylo bille|maped|couleur|noir|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Stylo bille Maped Couleur rouge;Scolaire;epicerie;;Stylo bille Maped Couleur rouge|Stylo bille|Stylo bille rouge|Stylo bille Maped;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|stylo bille|maped|couleur|rouge|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Stylo bille Maped Couleur pack 10;Scolaire;epicerie;;Stylo bille Maped Couleur pack 10|Stylo bille|Stylo bille pack 10|Stylo bille Maped;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|stylo bille|maped|couleur|pack 10|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Stylo bille Marque importée Couleur bleu;Scolaire;epicerie;;Stylo bille Marque importée Couleur bleu|Stylo bille|Stylo bille bleu|Stylo bille Marque importée;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|stylo bille|marque importée|couleur|bleu|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Stylo bille Marque importée Couleur noir;Scolaire;epicerie;;Stylo bille Marque importée Couleur noir|Stylo bille|Stylo bille noir|Stylo bille Marque importée;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|stylo bille|marque importée|couleur|noir|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Stylo bille Marque importée Couleur rouge;Scolaire;epicerie;;Stylo bille Marque importée Couleur rouge|Stylo bille|Stylo bille rouge|Stylo bille Marque importée;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|stylo bille|marque importée|couleur|rouge|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Stylo bille Marque importée Couleur pack 10;Scolaire;epicerie;;Stylo bille Marque importée Couleur pack 10|Stylo bille|Stylo bille pack 10|Stylo bille Marque importée;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|stylo bille|marque importée|couleur|pack 10|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Crayon papier Bic HB;Scolaire;epicerie;;Crayon papier Bic HB|Crayon papier|Crayon papier HB|Crayon papier Bic;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|crayon papier|bic|hb|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Crayon papier Bic HB pack 12;Scolaire;epicerie;;Crayon papier Bic HB pack 12|Crayon papier|Crayon papier pack 12|Crayon papier Bic;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|crayon papier|bic|hb|pack 12|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Crayon papier Maped HB;Scolaire;epicerie;;Crayon papier Maped HB|Crayon papier|Crayon papier HB|Crayon papier Maped;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|crayon papier|maped|hb|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Crayon papier Maped HB pack 12;Scolaire;epicerie;;Crayon papier Maped HB pack 12|Crayon papier|Crayon papier pack 12|Crayon papier Maped;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|crayon papier|maped|hb|pack 12|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Crayon papier Marque importée HB;Scolaire;epicerie;;Crayon papier Marque importée HB|Crayon papier|Crayon papier HB|Crayon papier Marque importée;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|crayon papier|marque importée|hb|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Crayon papier Marque importée HB pack 12;Scolaire;epicerie;;Crayon papier Marque importée HB pack 12|Crayon papier|Crayon papier pack 12|Crayon papier Marque importée;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|crayon papier|marque importée|hb|pack 12|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Gomme Maped Scolaire petite;Scolaire;epicerie;;Gomme Maped Scolaire petite|Gomme|Gomme petite|Gomme Maped;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|gomme|maped|petite|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Gomme Maped Scolaire moyenne;Scolaire;epicerie;;Gomme Maped Scolaire moyenne|Gomme|Gomme moyenne|Gomme Maped;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|gomme|maped|moyenne|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Gomme Maped Scolaire pack;Scolaire;epicerie;;Gomme Maped Scolaire pack|Gomme|Gomme pack|Gomme Maped;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|gomme|maped|pack|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Gomme Marque importée Scolaire petite;Scolaire;epicerie;;Gomme Marque importée Scolaire petite|Gomme|Gomme petite|Gomme Marque importée;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|gomme|marque importée|petite|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Gomme Marque importée Scolaire moyenne;Scolaire;epicerie;;Gomme Marque importée Scolaire moyenne|Gomme|Gomme moyenne|Gomme Marque importée;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|gomme|marque importée|moyenne|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Gomme Marque importée Scolaire pack;Scolaire;epicerie;;Gomme Marque importée Scolaire pack|Gomme|Gomme pack|Gomme Marque importée;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|gomme|marque importée|pack|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Taille-crayon Maped Scolaire pièce;Scolaire;epicerie;;Taille-crayon Maped Scolaire pièce|Taille-crayon|Taille-crayon pièce|Taille-crayon Maped;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|taille-crayon|maped|pièce|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Taille-crayon Maped Scolaire pack;Scolaire;epicerie;;Taille-crayon Maped Scolaire pack|Taille-crayon|Taille-crayon pack|Taille-crayon Maped;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|taille-crayon|maped|pack|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
Taille-crayon Marque importée Scolaire pièce;Scolaire;epicerie;;Taille-crayon Marque importée Scolaire pièce|Taille-crayon|Taille-crayon pièce|Taille-crayon Marque importée;SN;;pièce/pack;épicerie|sénégal|papeterie scolaire|scolaire|taille-crayon|marque importée|pièce|b;;;needs_review;Priorité boutique : B | Stock minimum suggéré : 3 | Expiration à suivre : Non | Sensible : Non | Fort avant rentrée scolaire. | Source / validation : Terrain à valider chez grossiste local;;;;false;1
